name,surname,birth_date,height,role
Lukas,Jensen,18/03/1999,198 cm,GK
Luke,Ashworth,04/12/1989,191 cm,DF
Luke,Ayling,25/08/1991,183 cm,DF
Luke,Beckett,25/11/1976,180 cm,FW
Luke,Brattan,08/03/1990,175 cm,MF
Luke,Chadwick,18/11/1980,177 cm,FW
Luke,Chadwick,18/11/1980,177 cm,MF
Luke,Cornwall,23/07/1980,178 cm,FW
Luke,Croll,10/01/1995,???,DF
Luke,Cundle,26/04/2002,174 cm,MF
Luke,Daniels,05/01/1988,195 cm,GK
Luke,Dreher,27/11/1998,184 cm,MF
Luke,Freeman,22/03/1992,176 cm,MF
Luke,Garbutt,21/05/1993,180 cm,DF
Luke,Hubbins,17/12/1992,175 cm,MF
Luke,Joyce,09/07/1987,180 cm,MF
Luke,Matheson,02/10/2002,168 cm,DF
Luke,Mbete-Tatu,18/09/2003,185 cm,DF
Luke,McGee,02/09/1995,193 cm,GK
Luke,Moore,13/02/1986,180 cm,FW
Luke,O'Nien,21/11/1994,174 cm,DF
Luke,Shaw,12/07/1995,178 cm,DF
Luke,Simpson,23/09/1994,191 cm,GK
Luke,Steele,24/09/1984,189 cm,GK
Luke,Thomas,10/06/2001,181 cm,DF
Luke,Varney,28/09/1982,180 cm,FW
Luke,Wilkshire,02/10/1981,176 cm,MF
Luke,Young,19/07/1979,183 cm,DF
Luke,Amos,23/02/1997,179 cm,MF
Luque,,11/03/1978,177 cm,FW
Luton,Shelton,11/11/1985,181 cm,FW
Luuk,de Jong,27/08/1990,188 cm,FW
Lyanco,,01/02/1997,187 cm,DF
Lynden,Gooch,24/12/1995,173 cm,MF
Lys,Mousset,08/02/1996,184 cm,FW
Márton,Fülöp,03/05/1983,198 cm,GK
M’Baye,Niang,19/12/1994,188 cm,FW
Maarten,Stekelenburg,22/09/1982,197 cm,GK
Mace,Goodridge,13/09/1999,180 cm,MF
Maceo,Rigters,22/01/1984,177 cm,FW
Míchel,Salgado,22/10/1975,176 cm,DF
Míchel,,08/11/1985,183 cm,MF
Madjid,Bougherra,07/10/1982,190 cm,DF
Mads,Bidstrup,25/02/2001,175 cm,MF
Mads,Roerslev Rasmussen,24/06/1999,184 cm,DF
Mads,Timm,31/10/1984,180 cm,FW
Mads,Bech Sørensen,07/01/1999,189 cm,DF
Magaye,Gueye,06/07/1990,183 cm,FW
Magnus,Hedman,19/03/1973,194 cm,GK
Magnus,Eikrem,08/08/1990,173 cm,MF
Mahamadou,Diarra,18/05/1981,183 cm,MF
Mahlondo,Martin,15/10/1996,???,MF
Mahmoud,Hassan,01/10/1994,179 cm,FW
Maicon,,26/07/1981,185 cm,DF
Maik,Taylor,04/09/1971,193 cm,GK
Maksim,Paskotši,19/01/2003,170 cm,DF
Mal,Donaghy,13/09/1957,178 cm,DF
Malachi,Fagan-Walcott,11/03/2002,189 cm,DF
Malang,Sarr,23/01/1999,182 cm,DF
Malcolm,Christie,11/04/1979,184 cm,FW
Malaury,Martin,25/08/1988,180 cm,MF
Malcolm,Allen,21/03/1967,???,FW
Malik,Buari,24/01/1984,181 cm,MF
Mamadou,Sakho,13/02/1990,187 cm,DF
Mamadou,Seck,23/08/1979,192 cm,DF
Malky,Mackay,19/02/1972,185 cm,DF
Mamadou,Dialla Sylla,12/08/2002,???,MF
Mamady,Sidibe,18/12/1979,193 cm,FW
Mame,Diouf,16/12/1987,185 cm,FW
Mandela,Egbo,17/08/1997,180 cm,DF
Maniche,,11/11/1977,173 cm,MF
Manny,Onariase,21/10/1996,188 cm,DF
Manolo,Gabbiadini,26/11/1991,186 cm,FW
Manquillo,,05/05/1994,178 cm,DF
Manu,García,02/01/1998,169 cm,MF
Manuel,Da Costa,06/05/1986,191 cm,DF
Manuel,Fernandes,05/02/1986,176 cm,MF
Manuel,Lanzini,15/02/1993,167 cm,MF
Manucho,,07/03/1983,190 cm,FW
Manuel,Almunia,19/05/1977,190 cm,GK
Mapou,Yanga-Mbiwa,15/05/1989,184 cm,DF
Marc,Bridge-Wilkinson,16/03/1979,168 cm,MF
Marc,Degryse,04/09/1965,172 cm,FW
Marc,Edworthy,24/12/1972,180 cm,DF
Marc,Guehi,13/07/2000,182 cm,DF
Marc,Hottiger,07/11/1967,176 cm,DF
Marc,Joseph,10/11/1976,183 cm,DF
Marc,Keller,14/01/1968,181 cm,MF
Marc,Leonard,19/12/2001,180 cm,MF
Marc,Navarro,02/07/1995,188 cm,DF
Marc,Overmars,29/03/1973,173 cm,FW
Marc,Pelosi,17/06/1994,183 cm,MF
Marc,Pugh,02/04/1987,180 cm,MF
Marc,Rieper,05/06/1968,191 cm,DF
Marc,Tierney,23/08/1985,183 cm,DF
Marc,Wilson,17/08/1987,188 cm,DF
Marçal,,19/02/1989,178 cm,DF
Marc,Albrighton,18/11/1989,175 cm,MF
Marcel,Gecov,01/01/1988,186 cm,MF
Marcel,Lavinier,16/12/2000,182 cm,DF
Marc-Antoine,Fortuné,02/07/1981,182 cm,FW
Marcel,Desailly,07/09/1968,188 cm,DF
Marcelino,,26/09/1971,188 cm,DF
Marcelo,,20/12/2002,191 cm,GK
Marcelo,Moreno,18/06/1987,183 cm,FW
Marcello,Trotta,29/09/1992,188 cm,FW
Marcin,Wasilewski,09/06/1980,186 cm,DF
Marcelo,,08/10/1993,193 cm,DF
Marco,Amelia,02/04/1982,188 cm,GK
Marco,Borriello,18/06/1982,185 cm,FW
Marco,Branca,06/01/1965,178 cm,FW
Marco,Gabbiadini,20/01/1968,178 cm,FW
Marco,Materazzi,19/08/1973,193 cm,DF
Marco,Stiepermann,09/02/1991,190 cm,MF
Marco,van Ginkel,01/12/1992,186 cm,MF
Marcin,Bułka,04/10/1999,199 cm,GK
Marcos,Angeleri,07/04/1983,182 cm,DF
Marcos,Painter,17/08/1986,183 cm,DF
Marcos,Rojo,20/03/1990,186 cm,DF
Marco,Ambrosio,30/05/1973,180 cm,GK
Marcus,Barnes,01/12/1996,185 cm,FW
Marcus,Bent,19/05/1978,188 cm,FW
Marcus,Bettinelli,24/05/1992,194 cm,GK
Marcus,Browne,18/12/1997,178 cm,MF
Marcus,Edwards,03/12/1998,168 cm,MF
Marcus,Forss,18/06/1999,182 cm,FW
Marcus,Gayle,27/09/1970,191 cm,FW
Marcus,Hahnemann,15/06/1972,191 cm,GK
Marcus,Hall,24/03/1976,186 cm,DF
Marcus,Hallows,07/07/1975,185 cm,FW
Marcus,Marshall,07/10/1989,189 cm,MF
Marcus,Olsson,17/05/1988,180 cm,MF
Marcus,Phillips,17/10/1973,180 cm,MF
Marcus,Rashford,31/10/1997,185 cm,FW
Marcus,Stewart,07/11/1972,179 cm,FW
Marcus,Tudgay,03/02/1983,175 cm,FW
Marcos,Alonso,28/12/1990,188 cm,DF
Marcus,Allbäck,05/07/1973,180 cm,FW
Marek,Čech,26/01/1983,180 cm,DF
Marek,Matějovský,20/12/1981,181 cm,MF
Marek,Rodák,13/12/1996,196 cm,GK
Marc-Vivien,Foé,01/05/1975,190 cm,MF
Marek,Štěch,28/01/1990,191 cm,GK
Mario,Espartero,17/01/1978,174 cm,MF
Mario,Lemina,01/09/1993,184 cm,MF
Mario,Melchiot,04/11/1976,188 cm,DF
Mario,Stanić,10/04/1972,185 cm,MF
Mario,Suárez,24/02/1987,188 cm,MF
Mario,Vrančić,23/05/1989,187 cm,MF
Marians,Pahars,05/08/1976,175 cm,FW
Mario,Balotelli,12/08/1990,189 cm,FW
Mark,Beeney,30/12/1967,193 cm,GK
Mark,Birighitti,17/04/1991,189 cm,GK
Mark,Blake,16/12/1970,180 cm,MF
Mark,Bosnich,13/01/1972,188 cm,GK
Mark,Bowen,07/12/1963,173 cm,DF
Mark,Bower,23/01/1980,178 cm,DF
Mark,Brennan,04/10/1965,178 cm,MF
Mark,Bright,06/06/1962,183 cm,FW
Mark,Bunn,16/11/1984,183 cm,GK
Mark,Burchill,18/08/1980,173 cm,FW
Mark,Clyde,27/12/1982,186 cm,DF
Mark,Connolly,16/12/1991,185 cm,DF
Mark,Crossley,16/06/1969,191 cm,GK
Mark,Cullen,21/04/1992,175 cm,FW
Mark,Davies,18/02/1988,180 cm,MF
Mark,DeBolla,01/06/1983,173 cm,MF
Mark,Delaney,13/05/1976,185 cm,DF
Mark,Draper,11/11/1970,178 cm,MF
Mark,Fish,14/03/1974,187 cm,DF
Mark,Flatts,14/10/1972,168 cm,MF
Mark,Ford,10/10/1975,173 cm,MF
Mark,Gayle,21/10/1969,???,GK
Mark,Gillespie,27/03/1992,191 cm,GK
Mark,González,10/07/1984,175 cm,MF
Mark,Goodlad,09/09/1979,186 cm,GK
Mark,Gower,05/10/1978,180 cm,MF
Mark,Graham,24/10/1974,168 cm,MF
Mark,Halstead,17/09/1990,191 cm,GK
Mark,Hateley,07/11/1961,191 cm,FW
Mark,Hudson,24/10/1980,178 cm,MF
Mark,Hudson,30/03/1982,190 cm,DF
Mark,Hughes,01/11/1963,178 cm,FW
Mark,Hughes,09/12/1986,188 cm,DF
Mark,Jackson,30/09/1977,183 cm,DF
Mark,Kennedy,15/05/1976,180 cm,MF
Mark,Kinsella,12/08/1972,173 cm,MF
Mark,Leon Watson,28/12/1973,191 cm,FW
Mark,Lynch,02/09/1981,180 cm,DF
Mark,Maley,26/01/1981,185 cm,DF
Mark,McCammon,07/08/1978,188 cm,FW
Mark,McKeever,16/11/1978,173 cm,FW
Mark,Nicholls,30/05/1977,178 cm,FW
Mark,Noble,08/05/1987,180 cm,MF
Mark,Pembridge,29/11/1970,172 cm,MF
Mark,Perry,19/10/1978,178 cm,DF
Mark,Platts,23/05/1979,173 cm,FW
Mark,Powell,08/05/1975,173 cm,MF
Mark,Prudhoe,08/11/1963,183 cm,GK
Mark,Randall,28/09/1989,183 cm,MF
Mark,Robins,22/12/1969,173 cm,FW
Mark,Robinson,21/11/1968,175 cm,DF
Mark,Rossiter,27/05/1983,180 cm,MF
Mark,Schwarzer,06/10/1972,194 cm,GK
Mark,Smyth,09/01/1985,180 cm,MF
Mark,Stein,29/01/1966,168 cm,FW
Mark,Summerbell,30/10/1976,175 cm,MF
Mark,Thomas,22/11/1974,175 cm,MF
Mark,Tinkler,24/10/1974,188 cm,MF
Mark,Travers,18/05/1999,191 cm,GK
Mark,Venus,06/04/1967,183 cm,DF
Mark,Viduka,09/10/1975,188 cm,FW
Mark,Walters,02/06/1964,175 cm,MF
Mark,Walton,01/06/1969,193 cm,GK
Mark,Williams,28/09/1970,183 cm,DF
Mark,Wilson,09/02/1979,184 cm,MF
Mark,Wright,01/08/1963,???,DF
Mark,Yeates,11/01/1985,174 cm,FW
Marius,Adamonis,13/05/1997,191 cm,GK
Marko,Grujić,13/04/1996,191 cm,MF
Marko,Marin,13/03/1989,170 cm,MF
Mark,Atkins,14/08/1968,183 cm,DF
Markus,Henriksen,25/07/1992,187 cm,MF
Markus,Rosenberg,27/09/1982,184 cm,FW
Markus,Suttner,16/04/1987,179 cm,DF
Marko,Arnautović,19/04/1989,193 cm,FW
Marlon,Broomes,28/11/1977,183 cm,DF
Marlon,Harewood,25/08/1979,186 cm,FW
Marlon,King,26/04/1980,186 cm,FW
Markus,Babbel,08/09/1972,190 cm,DF
Marlon,Beresford,02/09/1969,186 cm,GK
Marouane,Fellaini,22/11/1987,194 cm,MF
Marnick,Vermijl,13/01/1992,179 cm,DF
Marouane,Chamakh,10/01/1984,185 cm,FW
Martín,Demichelis,20/12/1980,184 cm,DF
Martín,Herrera,13/09/1970,184 cm,GK
Martín,Montoya,14/04/1991,175 cm,DF
Mart,Poom,03/02/1972,193 cm,GK
Martín,Cáceres,07/04/1987,182 cm,DF
Marten,de Roon,29/03/1991,185 cm,MF
Martin,Ødegaard,17/12/1998,178 cm,MF
Martin,Albrechtsen,31/03/1980,188 cm,DF
Martin,Allen,14/08/1965,178 cm,MF
Martin,Andresen,02/02/1977,180 cm,MF
Martin,Angha,22/01/1994,188 cm,DF
Martin,Brittain,29/12/1984,173 cm,MF
Martin,Bullock,05/03/1975,165 cm,MF
Martin,Cranie,26/09/1986,183 cm,DF
Martin,Dahlin,16/04/1968,184 cm,FW
Martin,Dúbravka,15/01/1989,191 cm,GK
Martin,Devaney,01/06/1980,180 cm,FW
Martin,Djetou,15/12/1974,180 cm,DF
Martin,Grainger,23/08/1972,181 cm,DF
Martin,Hansen,15/06/1990,188 cm,GK
Martin,Hiden,11/03/1973,184 cm,DF
Martin,Jiránek,25/05/1979,183 cm,DF
Martin,Johansen,22/07/1972,169 cm,FW
Martin,Kelly,27/04/1990,191 cm,DF
Martin,Keown,24/07/1966,185 cm,DF
Martin,Latka,28/09/1984,192 cm,DF
Martin,Laursen,26/07/1977,190 cm,DF
Martin,Ling,15/07/1966,170 cm,MF
Martin,Olsson,17/05/1988,180 cm,DF
Martin,Paterson,10/05/1987,178 cm,FW
Martin,Peat,15/12/1975,???,GK
Martin,Petrov,15/01/1979,180 cm,MF
Martin,Phillips,13/03/1976,168 cm,MF
Martin,Pringle,18/11/1970,190 cm,FW
Martin,Reeves,07/09/1981,186 cm,MF
Martin,Scott,07/01/1968,178 cm,DF
Martin,Smith,02/10/1995,178 cm,MF
Martin,Smith,13/11/1974,180 cm,FW
Martin,Taylor,09/11/1979,193 cm,DF
Martin,Taylor,09/12/1966,183 cm,GK
Martin,Woods,01/01/1986,175 cm,MF
Martijn,Reuser,01/02/1975,178 cm,MF
Martyn,Waghorn,23/01/1990,177 cm,FW
Martin,Škrtel,15/12/1984,191 cm,DF
Martyn,Margetson,08/09/1971,183 cm,GK
Marvin,Robinson,11/04/1980,183 cm,FW
Marvin,Sordell,17/02/1991,178 cm,FW
Marvin,Zeegelaar,12/08/1990,186 cm,DF
Marvelous,Nakamba,19/01/1994,177 cm,MF
Mason,Greenwood,01/10/2001,181 cm,FW
Mason,Holgate,22/10/1996,187 cm,DF
Mason,Mount,10/01/1999,180 cm,MF
Mason,Springthorpe,01/11/1994,???,GK
Marvin,Emnes,27/05/1988,180 cm,FW
Mason,Barrett,24/09/1999,190 cm,DF
Massimo,Maccarone,06/09/1979,180 cm,FW
Massadio,Haïdara,02/12/1992,179 cm,DF
Massimo,Luongo,25/09/1992,176 cm,MF
Mat,Sadler,26/02/1985,180 cm,DF
Matěj,Vydra,01/05/1992,180 cm,FW
Mata,,28/04/1988,170 cm,MF
Matěj,Kovář,17/05/2000,183 cm,GK
Matías,Vuoso,03/11/1981,175 cm,FW
Mateja,Kežman,12/04/1979,179 cm,FW
Mateusz,Klich,13/06/1990,183 cm,MF
Mateo,Kovačić,06/05/1994,177 cm,MF
Mateusz,Hewelt,23/09/1996,191 cm,GK
Mathew,Ryan,08/04/1992,184 cm,GK
Matheus,Pereira,05/05/1996,175 cm,FW
Mathias,Normann,28/05/1996,179 cm,MF
Mathias,Svensson,24/09/1974,186 cm,FW
Mathew,Birley,26/07/1986,173 cm,MF
Mathieu,Debuchy,28/07/1985,177 cm,DF
Mathieu,Flamini,07/03/1984,178 cm,MF
Mathias,Jensen,01/01/1996,180 cm,MF
Matija,Nastasić,28/03/1993,188 cm,DF
Mathieu,Berson,23/02/1980,180 cm,MF
Matija,Šarkić,23/07/1997,195 cm,GK
Matt,Brazier,02/07/1976,178 cm,DF
Matt,Butcher,14/05/1997,188 cm,DF
Matt,Butcher,14/05/1997,188 cm,MF
Matt,Carbon,08/06/1975,188 cm,DF
Matt,Clarke,03/11/1973,193 cm,GK
Matt,Collins,10/02/1982,178 cm,MF
Matt,Derbyshire,14/04/1986,178 cm,FW
Matt,Doherty,16/01/1992,186 cm,DF
Matt,Duke,16/06/1977,196 cm,GK
Matt,Elliott,01/11/1968,191 cm,DF
Matt,Gilks,04/06/1982,185 cm,GK
Matt,Glennon,08/10/1978,188 cm,GK
Matt,Grimes,15/07/1995,178 cm,MF
Matt,Heath,01/11/1981,193 cm,DF
Matt,Holland,11/04/1974,178 cm,MF
Matt,Jackson,19/10/1971,183 cm,DF
Matt,Jansen,20/10/1977,177 cm,FW
Matt,Jones,11/05/1986,190 cm,GK
Matt,Kilgallon,08/01/1984,188 cm,DF
Matt,Le Tissier,14/10/1968,186 cm,MF
Matt,Macey,09/09/1994,202 cm,GK
Matt,Miazga,19/07/1995,193 cm,DF
Matt,Mills,14/07/1986,191 cm,DF
Matt,Murray,02/05/1981,193 cm,GK
Matt,Oakley,17/08/1977,178 cm,MF
Matt,O'Riley,21/11/2000,187 cm,MF
Matt,Phillips,13/03/1991,183 cm,FW
Matt,Phillips,13/03/1991,183 cm,MF
Matt,Plummer,18/01/1989,180 cm,DF
Matt,Ritchie,10/09/1989,173 cm,DF
Matt,Ritchie,10/09/1989,173 cm,MF
Matt,Targett,18/09/1995,183 cm,DF
Matt,Worthington,18/12/1997,???,MF
Mats,Møller Dæhli,02/03/1995,177 cm,MF
Matt,Bloomfield,08/02/1984,173 cm,MF
Matteo,Ferrari,05/12/1979,181 cm,DF
Matteo,Sereni,11/02/1975,186 cm,GK
Mattéo,Guendouzi,14/04/1999,185 cm,MF
Matthew,Ball,26/03/1993,???,MF
Matthew,Bates,10/12/1986,178 cm,DF
Matthew,Bound,06/11/1972,188 cm,DF
Matthew,Briggs,06/03/1991,183 cm,DF
Matthew,Collins,31/03/1986,174 cm,MF
Matthew,Connolly,24/09/1987,186 cm,DF
Matthew,Cox,02/05/2003,182 cm,GK
Matthew,Craig,16/04/2003,184 cm,MF
Matthew,Etherington,14/08/1981,178 cm,MF
Matthew,Fletcher,12/05/1992,181 cm,FW
Matthew,Hamshaw,01/01/1982,178 cm,MF
Matthew,Jarvis,22/05/1986,173 cm,MF
Matthew,Jones,01/09/1980,180 cm,MF
Matthew,Longstaff,21/03/2000,171 cm,MF
Matthew,Lowton,09/06/1989,180 cm,DF
Matthew,Lund,21/11/1990,170 cm,MF
Matthew,Pennington,06/10/1994,185 cm,DF
Matthew,Piper,29/09/1981,185 cm,FW
Matthew,Robinson,23/12/1974,178 cm,DF
Matthew,Rose,24/09/1975,180 cm,DF
Matthew,Rush,06/08/1971,180 cm,FW
Matthew,Smith,05/10/2000,???,MF
Matthew,Smithard,13/06/1976,175 cm,MF
Matthew,Taylor,27/11/1981,178 cm,MF
Matthew,Turner,29/12/1981,175 cm,FW
Matthew,Upson,18/04/1979,185 cm,DF
Matteo,Darmian,02/12/1989,182 cm,DF
Matthias,Fanimo,28/01/1994,173 cm,MF
Matthew,Appleby,16/04/1972,178 cm,MF
Matthias,Breitkreutz,12/05/1971,177 cm,MF
Matthias,Jorgensen,23/04/1990,191 cm,DF
Matty,Crowell,03/07/1984,175 cm,MF
Matty,Daly,10/03/2001,175 cm,MF
Matty,Fryatt,05/03/1986,178 cm,FW
Matty,Holmes,01/08/1969,162 cm,MF
Matty,James,22/07/1991,181 cm,MF
Matty,Kennedy,01/11/1994,175 cm,FW
Matty,Pattison,27/10/1986,173 cm,MF
Matty,Willock,20/08/1996,172 cm,MF
Matthieu,Louis-Jean,22/02/1976,175 cm,DF
Mattias,Jonson,16/01/1974,179 cm,FW
Mauricio,Pellegrino,05/10/1971,193 cm,DF
Mauricio,Solís,13/12/1972,178 cm,MF
Mauricio,Taricco,10/03/1973,173 cm,DF
Matty,Cash,07/08/1997,185 cm,DF
Maurice,Doyle,17/10/1969,173 cm,MF
Mauro,Zárate,18/03/1987,175 cm,FW
Mauricio,Isla,12/06/1988,176 cm,DF
Max,Ehmer,03/02/1992,188 cm,MF
Max,Gradel,30/11/1987,175 cm,MF
Max,Haygarth,21/01/2002,175 cm,MF
Max,Kilman,23/05/1997,192 cm,DF
Max,Lowe,11/05/1997,175 cm,DF
Max,Meyer,18/09/1995,173 cm,MF
Max,Sanders,04/01/1999,175 cm,MF
Max,Stryjek,18/07/1996,188 cm,GK
Max,Thompson,09/02/2002,182 cm,FW
Max,Woltman,20/08/2003,181 cm,MF
Maurizio,Gaudino,12/12/1966,183 cm,MF
Mauro,Fórmica,04/04/1988,178 cm,MF
Maximiliano,Rodríguez,02/01/1981,173 cm,MF
Max,Aarons,04/01/2000,178 cm,DF
Maxime,Le Marchand,11/10/1989,185 cm,DF
Maximiliano,Amondarain,22/01/1993,186 cm,DF
Maxwel,Cornet,27/09/1996,179 cm,DF
Maya,Yoshida,24/08/1988,189 cm,DF
Maynor,Figueroa,02/05/1983,182 cm,DF
Mbaye,Diagne,28/10/1991,191 cm,FW
Mehdi,Nafti,28/11/1978,176 cm,MF
Mbulelo,Mabizela,16/09/1980,178 cm,DF
Mbwana,Samatta,23/12/1992,183 cm,FW
Mehdi,Abeid,06/08/1992,178 cm,MF
Mel,Sterland,01/10/1961,???,DF
Melvin,Sitti,14/02/2000,182 cm,MF
Memphis,Depay,13/02/1994,176 cm,FW
Mendieta,,27/03/1974,173 cm,MF
Mesca,,06/05/1993,175 cm,FW
Micah,Richards,24/06/1988,180 cm,DF
Mesut,Özil,15/10/1988,180 cm,MF
MF,,,,
Michael,Ball,02/10/1979,178 cm,DF
Michael,Ballack,26/09/1976,189 cm,MF
Michael,Barnes,24/06/1988,191 cm,MF
Michael,Barron,22/12/1974,180 cm,DF
Michael,Black,06/10/1976,173 cm,MF
Michael,Bradley,31/07/1987,188 cm,MF
Michael,Branch,18/10/1978,178 cm,FW
Michael,Bridges,05/08/1978,186 cm,FW
Michael,Brown,25/01/1977,175 cm,MF
Michael,Cain,18/02/1994,182 cm,DF
Michael,Carrick,28/07/1981,186 cm,MF
Michael,Chambers,23/06/1994,196 cm,DF
Michael,Chopra,23/12/1983,175 cm,FW
Michael,Clegg,03/07/1977,173 cm,DF
Michael,Collins,22/09/2000,183 cm,DF
Michael,Craig,16/04/2003,186 cm,MF
Michael,Cummins,01/06/1978,183 cm,MF
Michael,Dawson,18/11/1983,189 cm,DF
Michael,Doughty,20/11/1992,185 cm,MF
Michael,Duberry,14/10/1975,186 cm,DF
Michael,Duff,11/01/1978,186 cm,DF
Michael,Essien,03/12/1982,178 cm,MF
Michael,Ferrante,28/04/1981,172 cm,MF
Michael,Foley-Sheridan,09/03/1983,168 cm,MF
Michael,Frontzeck,26/03/1964,184 cm,DF
Michael,Gray,03/08/1974,174 cm,DF
Michael,Harriman,23/10/1992,168 cm,DF
Michael,Hector,19/07/1992,193 cm,DF
Michael,Hefele,01/09/1990,192 cm,DF
Michael,Hughes,02/08/1971,168 cm,MF
Michael,Ingham,09/07/1980,193 cm,GK
Michael,Jeffrey,11/08/1971,180 cm,FW
Michael,Johansen,22/07/1972,168 cm,MF
Michael,Johnson,04/07/1973,180 cm,DF
Michael,Johnson,24/02/1988,183 cm,MF
Michael,Jordan,07/04/1986,188 cm,GK
Michael,Kay,12/09/1989,185 cm,DF
Michael,Keane,11/01/1993,188 cm,DF
Michael,Kightly,24/01/1986,175 cm,MF
Michael,Liddle,25/12/1989,173 cm,DF
Michael,Mahoney-Johnson,06/11/1976,178 cm,FW
Michael,Mancienne,08/01/1988,184 cm,DF
Michael,McGovern,12/07/1984,190 cm,GK
Michael,Meaker,18/08/1971,180 cm,MF
Michael,Oakes,30/10/1973,188 cm,GK
Michael,Obafemi,06/07/2000,170 cm,FW
Michael,Olise,12/12/2001,184 cm,MF
Michael,O'Neill,05/07/1969,180 cm,MF
Michael,Owen,14/12/1979,173 cm,FW
Michael,Petrasso,09/07/1995,168 cm,MF
Michael,Phillips,22/09/1997,???,MF
Michael,Poke,21/11/1985,186 cm,GK
Michael,Price,04/03/1983,191 cm,GK
Michael,Price,29/04/1982,175 cm,DF
Michael,Proctor,03/10/1980,180 cm,FW
Michael,Reddy,24/03/1980,184 cm,FW
Michael,Reiziger,03/05/1973,178 cm,DF
Michael,Richardson,17/03/1992,186 cm,DF
Michael,Ricketts,04/12/1978,190 cm,FW
Michael,Salmon,14/07/1964,188 cm,GK
Michael,Standing,20/03/1981,178 cm,MF
Michael,Stensgaard,01/09/1974,191 cm,GK
Michael,Stewart,26/02/1981,180 cm,MF
Michael,Svensson,25/11/1975,189 cm,DF
Michael,Tait,29/01/2001,177 cm,FW
Michael,Tarnat,27/10/1969,186 cm,DF
Michael,Taylor,21/11/1982,185 cm,MF
Michael,Thomas,24/08/1967,175 cm,MF
Michael,Timlin,19/03/1985,175 cm,MF
Michael,Tonge,07/04/1983,183 cm,MF
Michael,Turner,09/11/1983,193 cm,DF
Michael,Twiss,26/12/1977,180 cm,MF
Michael,Verrips,03/12/1996,196 cm,GK
Michael,Watt,27/11/1970,186 cm,GK
Michael,Woods,06/04/1990,183 cm,MF
Michael,Yates,07/11/1979,???,FW
Micah,Hyde,10/11/1974,178 cm,MF
Michail,Antonio,28/03/1990,180 cm,MF
Michał,Karbownik,13/03/2001,175 cm,DF
Michael,Appleton,04/12/1975,175 cm,MF
Michel,Vonk,28/10/1968,188 cm,DF
Michel,Vorm,20/10/1983,183 cm,GK
Michail,Antonio,28/03/1990,180 cm,FW
Michal,Papadopulos,14/04/1985,183 cm,FW
Michel,Ngonge,10/01/1967,183 cm,FW
Michele,Padovano,28/08/1966,177 cm,FW
Mick,O'Brien,25/09/1979,165 cm,MF
Mick,Stockwell,14/02/1965,175 cm,MF
Michu,,21/03/1986,185 cm,FW
Mickaël,Madar,08/05/1968,186 cm,FW
Michy,Batshuayi,02/10/1993,185 cm,FW
Micky,Hazard,05/02/1960,169 cm,MF
Micky,Quinn,02/05/1962,178 cm,FW
Mick,Harford,12/02/1959,188 cm,FW
Mickaël,Debève,01/12/1970,180 cm,MF
Miguel,Azeez,20/09/2002,181 cm,MF
Miguel,Britos,17/07/1985,188 cm,DF
Micky,Evans,01/01/1973,183 cm,FW
Mido,,23/02/1983,190 cm,FW
Miguel,Almirón,10/02/1994,174 cm,MF
Mikael,Mandron,11/10/1994,191 cm,FW
Mikael,Ndjoli,16/12/1998,183 cm,FW
Mikael,Nilsson,24/06/1978,182 cm,DF
Mika,,08/03/1991,195 cm,GK
Mike,Hooper,10/02/1964,190 cm,GK
Mike,Marsh,21/07/1969,173 cm,MF
Mike,Milligan,20/02/1967,???,MF
Mike,Newell,27/01/1965,186 cm,FW
Mike,Phelan,24/09/1962,180 cm,MF
Mike,Pollitt,29/02/1972,193 cm,GK
Mike,Quigley,02/10/1970,168 cm,MF
Mike,Sheron,11/01/1972,178 cm,FW
Mike,van der Hoorn,15/10/1992,190 cm,DF
Mike,Whitlow,13/01/1968,182 cm,DF
Mike,Williams,21/11/1969,180 cm,FW
Mike,Williamson,08/11/1983,193 cm,DF
Mikaël,Silvestre,09/08/1977,184 cm,DF
Mikel,Arteta,26/03/1982,176 cm,MF
Mikel,Merino,22/06/1996,189 cm,MF
Mikael,Forssell,15/03/1981,184 cm,FW
Mikele,Leigertwood,12/11/1982,188 cm,MF
Mike,Galloway,30/05/1965,183 cm,DF
Mikel,Alonso,16/05/1980,183 cm,MF
Mikele,Leigertwood,12/11/1982,188 cm,DF
Mikkel,Beck,12/05/1973,185 cm,FW
Mikkel,Bischoff,03/02/1982,193 cm,DF
Mikhail,Kavelashvili,22/07/1971,180 cm,FW
Milan,Jovanović,18/04/1981,183 cm,FW
Miki,Roqué,08/07/1988,186 cm,DF
Mile,Sterjovski,27/05/1979,185 cm,MF
Mikkel,Andersen,17/12/1988,195 cm,GK
Milan,Baroš,28/10/1981,183 cm,FW
Mile,Jedinak,03/08/1984,189 cm,MF
Milenko,Ačimovič,15/02/1977,186 cm,MF
Miles,Addison,07/01/1989,189 cm,DF
Miloš,Veljković,26/09/1995,188 cm,DF
Milot,Rashica,28/06/1996,177 cm,FW
Mineiro,,02/08/1975,169 cm,MF
Mipo,Odubeko,21/10/2002,181 cm,MF
Mitchell,Hanson,02/09/1988,185 cm,DF
Miroslav,Stoch,19/10/1989,167 cm,FW
Mitch,Ward,19/06/1971,173 cm,MF
Mitchell,Beeney,03/10/1995,198 cm,GK
